time,�1��%!5�!!���1!!%!��!1!!%��1��%!5%!!��$!Ƅ1%!��1!!%!��!1!!%��1��%!5%!!��$!��1!��!1!!%%!Ƅ1!!%��1��%!5%!!��$!��1%!��1!!%!��!1!!%��1��%!5�!!���1!!%!��!1!!%��1��%!5%!!��$!Ƅ1%!��1!!%!��!1!!%��1��%!5%!!��$!��1!��!1!!%%!Ƅ1!!%��1��%!5%!!��$!��1%!��1!!%!��!1!!%��1��%!5�!!��HEADERS,yaw,pitch,roll,bal,dISTE,anglePIDOutput,leftMotorSpeed,rightMotorSpeed,LoopT,speedPIDKp,speedPIDKi,speedPIDKd,anglePIDConKp,anglePIDConKi,anglePIDConKd,anglePIDAggKp,anglePIDAggKi,anglePIDAggKd,TriggerAngleAggressive,calibratedZeroAngle,FirmwareVersion,
1419275732888,T,   126.061,     2.338,     0.667,     0.126,     0.145,     1.367,    -1.000,    -1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275733142,T,   126.063,     1.857,     0.895,     0.398,     0.180,    -8.038,    -2.000,    -3.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275733396,T,   125.999,     1.196,     0.856,     0.122,     0.099,    -6.582,    -1.000,    -1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275733649,T,   125.685,     0.934,     0.907,     0.131,     0.030,    10.273,     2.000,     2.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275733899,T,   125.504,     0.943,     0.892,    -0.000,     0.065,    -4.259,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275734153,T,   124.772,     2.592,     0.840,    -0.000,     0.120,   -10.071,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275734408,T,   124.671,     2.282,     0.997,     0.456,     0.234,    -9.132,    -2.000,    -3.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275734662,T,   124.895,    -0.933,     1.005,     0.044,     0.029,     4.496,    -1.000,     0.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275734919,T,   124.617,     0.816,     0.943,     0.147,     0.104,    -3.763,    -1.000,    -2.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275735169,T,   124.891,     0.476,     0.858,     0.370,     0.139,    -3.964,    -3.000,    -3.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275735419,T,   125.614,     0.210,     0.871,     0.097,     0.081,    -6.040,    -1.000,    -1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275735674,T,   124.863,     0.466,     0.979,     0.038,     0.063,    -3.912,     0.000,    -1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275735927,T,   124.094,     1.083,     0.870,     0.053,     0.125,   -10.937,     0.000,    -1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275736180,T,   123.118,     0.972,     0.835,     0.323,     0.143,    -5.196,    -3.000,    -2.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275736434,T,   123.917,    -1.038,     0.803,     0.027,     0.006,     3.905,     0.000,     1.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275736689,T,   123.731,    -0.016,     0.708,     0.024,     0.046,    -2.915,     0.000,     1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275736938,T,   124.106,     1.221,     0.690,     0.111,     0.149,   -13.391,    -1.000,    -1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275737192,T,   124.203,    -0.310,     0.764,     0.065,     0.037,     0.444,     1.000,     1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275737447,T,   124.538,     0.332,     0.784,     0.032,     0.062,    -1.291,     0.000,     1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275737701,T,   124.596,     0.659,     0.768,    -0.000,     0.097,    -0.243,     0.000,     0.000,7,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275737955,T,   125.339,     0.367,     0.739,    -0.000,     0.051,    -0.801,     0.000,     0.000,7,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275738205,T,   124.891,     0.380,     0.665,     0.105,     0.130,    -6.521,    -1.000,    -1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275738458,T,   125.036,     0.872,     0.733,     0.095,     0.012,     6.349,     2.000,     2.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275738712,T,   125.354,     1.041,     0.614,     0.050,     0.051,     7.219,     1.000,     1.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275738966,T,   125.301,     0.020,     0.637,     0.016,     0.022,    16.290,     0.000,     1.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275739220,T,   125.343,     1.561,     0.724,     0.076,     0.015,     4.964,     3.000,     4.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275739470,T,   125.885,     1.552,     0.801,     0.082,     0.075,     7.373,     2.000,     1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275739723,T,   126.148,     1.384,     0.771,     0.044,     0.109,    -2.739,    -1.000,     0.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275739977,T,   126.356,     0.674,     0.845,     0.115,     0.020,     6.970,     2.000,     3.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275740231,T,   127.070,     2.661,     0.807,     0.076,     0.094,     3.407,     1.000,     1.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275740481,T,   126.285,     1.290,     0.754,    -0.000,     0.038,    13.475,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275740731,T,   126.875,     2.734,     0.652,     0.139,     0.042,     1.256,     3.000,     3.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275740985,T,   126.374,     1.446,     0.645,     0.047,     0.048,    12.799,     1.000,     1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275741235,T,   125.768,     2.155,     0.572,    -0.000,     0.085,     4.568,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275741485,T,   125.683,     1.573,     0.563,     0.060,     0.054,     2.486,     1.000,     1.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275741735,T,   125.824,     2.063,     0.618,     0.060,     0.060,     8.371,     1.000,     1.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275741988,T,   127.014,     2.016,     0.562,     0.106,     0.134,    -3.584,    -1.000,    -1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275742242,T,   128.020,     1.875,     0.598,     0.139,     0.025,     4.714,     2.000,     3.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275742497,T,   128.460,     2.050,     0.561,    -0.000,     0.097,     4.026,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275742751,T,   128.332,     2.053,     0.592,     0.101,     0.031,     5.934,     2.000,     2.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275743008,T,   128.169,     2.414,     0.613,     0.033,     0.076,     4.657,     1.000,     0.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275743258,T,   128.375,     2.284,     0.669,     0.144,     0.193,   -10.237,    -1.000,    -1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275743512,T,   128.223,     2.071,     0.629,     0.254,     0.185,   -11.185,    -2.000,    -1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275743762,T,   128.678,     1.232,     0.611,     0.050,     0.057,     6.118,     0.000,     1.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275744016,T,   128.505,     1.095,     0.699,    -0.000,     0.093,     5.223,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275744270,T,   128.743,     1.875,     0.674,     0.086,     0.034,     3.245,     1.000,     2.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275744523,T,   128.866,     1.195,     0.704,     0.066,     0.035,    14.531,     1.000,     2.000,7,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275744778,T,   128.605,     2.800,     0.727,     0.072,     0.031,     3.943,     2.000,     2.000,7,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275745032,T,   128.028,     2.385,     0.785,    -0.000,     0.053,     8.328,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275745458,T,   127.633,     2.813,     0.682,     0.076,     0.053,    -1.281,     2.000,     1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275745540,T,   128.205,     2.756,     0.765,     0.116,     0.156,   -10.434,    -1.000,    -1.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275745790,T,   127.875,     1.887,     0.780,     0.247,     0.129,     0.074,    -2.000,    -2.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275746047,T,   127.094,     2.137,     0.742,     0.126,     0.128,    -9.496,    -1.000,    -1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275746301,T,   126.000,     1.496,     0.717,     0.037,     0.042,     7.332,     1.000,     0.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275746556,T,   125.735,     0.585,     0.704,     0.295,     0.145,     2.066,    -3.000,    -2.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275746805,T,   125.757,     1.130,     0.795,     0.103,     0.094,    -4.911,    -1.000,    -1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275747060,T,   126.025,     0.928,     0.922,     0.071,     0.050,     1.579,     1.000,     1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275747314,T,   126.072,     1.376,     0.849,     0.054,     0.044,     0.090,     1.000,     1.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275747564,T,   126.581,     2.562,     0.801,    -0.000,     0.091,    -5.369,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275747817,T,   126.680,     1.921,     0.834,    -0.000,     0.048,     1.476,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275748071,T,   126.798,     1.629,     0.849,     0.104,     0.131,    -3.779,    -1.000,    -1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275748325,T,   126.881,     1.894,     0.832,     0.159,     0.107,    -7.793,    -1.000,    -2.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275748580,T,   126.889,     1.327,     0.786,     0.058,     0.029,     8.272,     1.000,     1.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275748833,T,   126.989,     1.181,     0.786,     0.419,     0.190,    -3.086,    -3.000,    -3.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275749086,T,   127.722,     0.694,     0.627,     0.118,     0.104,    -2.030,    -1.000,    -1.000,7,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275749336,T,   127.581,     1.501,     0.700,     0.106,     0.099,    -9.161,    -1.000,    -1.000,5,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
1419275749595,T,   127.742,     1.314,     0.566,     0.043,     0.074,    -9.316,    -1.000,     0.000,6,3854,1374,24,480,221,47,1070,250,55,350,180,0.9
